Zeitstempel,x-accelerometer,y-accelerometer,z-accelerometer,x-gyroskop,y-gyroskop,z-gyroskop,State
469778.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
469806.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
469833.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
469861.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
469889.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
469916.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
469944.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
469971.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
469999.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470027.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470054.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470081.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470109.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
470136.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
470164.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470192.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470219.0,0.02,0.01,0.53,0.0,0.0,0.0,1
470247.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470275.0,0.02,0.01,0.52,-0.0,0.0,0.0,1
470302.0,0.02,0.02,0.53,-0.0,-0.0,-0.0,1
470330.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470359.0,0.01,0.01,0.53,-0.0,-0.0,-0.0,1
470385.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470413.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
470440.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470468.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470496.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470523.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
470551.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470579.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470606.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
470634.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470664.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470691.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470719.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470747.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
470774.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470802.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
470830.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
470857.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
470885.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
470913.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470940.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
470968.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
470995.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471023.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471050.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
471077.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471105.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
471133.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
471160.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471188.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
471216.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
471243.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
471271.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
471299.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
471326.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471354.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471382.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471409.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471437.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471464.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
471492.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
471520.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471547.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471575.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471603.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471630.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471658.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471686.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
471713.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471741.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471769.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471796.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
471824.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471852.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471879.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
471907.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471936.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
471964.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
471992.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
472019.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
472047.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472075.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472102.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472129.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472158.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472184.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472212.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472241.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
472268.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472296.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472324.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472351.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
472379.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472407.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472434.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472462.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472489.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472517.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
472545.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472571.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472599.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472627.0,0.01,0.01,0.53,-0.0,-0.0,0.0,1
472654.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472682.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472710.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
472737.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472765.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472793.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
472820.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472848.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472876.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
472902.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
472930.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472957.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
472985.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
473013.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
473040.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
473068.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
473096.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
473123.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
473151.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473179.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
473206.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
473234.0,0.02,0.01,0.53,0.0,-0.0,0.0,1
473262.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
473289.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
473317.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473345.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
473372.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473402.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
473430.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473458.0,0.01,0.01,0.53,-0.0,-0.0,0.0,1
473492.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473520.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
473548.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
473575.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
473603.0,0.02,0.02,0.53,-0.0,-0.0,-0.0,1
473630.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473658.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
473686.0,0.01,0.01,0.53,-0.0,0.0,-0.0,1
473713.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
473741.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
473768.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473796.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
473824.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
473851.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
473880.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
473907.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473934.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
473962.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
473990.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474017.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474045.0,0.01,0.01,0.53,-0.0,-0.0,0.0,1
474073.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
474100.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
474128.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474155.0,0.02,0.01,0.53,0.0,0.0,0.0,1
474182.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474210.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
474237.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474265.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474293.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474320.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
474348.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474376.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
474403.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
474431.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474459.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474486.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474514.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474542.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
474569.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474597.0,0.02,0.01,0.53,0.0,0.0,-0.0,1
474625.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474652.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474680.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
474707.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
474735.0,0.02,0.01,0.52,-0.0,-0.0,0.0,1
474763.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474790.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474818.0,0.02,0.01,0.53,0.0,0.0,0.0,1
474846.0,0.02,0.01,0.53,0.0,-0.0,0.0,1
474873.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474901.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474929.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
474956.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
474984.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
475012.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
475039.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475067.0,0.02,0.01,0.53,0.0,-0.0,0.0,1
475094.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
475122.0,0.02,0.01,0.53,0.0,-0.0,-0.0,1
475150.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
475176.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
475205.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
475233.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475260.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
475287.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475315.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475342.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475370.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
475398.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
475425.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475453.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475481.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
475507.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
475535.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
475563.0,0.02,0.01,0.53,0.0,-0.0,-0.0,1
475590.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
475618.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475645.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475673.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
475701.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
475728.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
475756.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
475784.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
475811.0,0.01,0.01,0.53,-0.0,-0.0,0.0,1
475838.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
475867.0,0.02,0.01,0.53,0.0,-0.0,0.0,1
475894.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
475922.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
475949.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
475977.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476006.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476034.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
476061.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476088.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476115.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476143.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476171.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476198.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
476226.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476254.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
476281.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476309.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476337.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
476364.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476392.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476420.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476447.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476475.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476504.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476531.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
476559.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
476587.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
476614.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476642.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476670.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476698.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476726.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
476754.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476782.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476810.0,0.02,0.01,0.53,0.0,0.0,0.0,1
476838.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476865.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476893.0,0.01,0.01,0.53,-0.0,-0.0,0.0,1
476921.0,0.02,0.01,0.53,0.0,-0.0,0.0,1
476949.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
476977.0,0.01,0.01,0.53,-0.0,-0.0,0.0,1
477006.0,0.02,0.01,0.53,0.0,-0.0,0.0,1
477033.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477061.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
477088.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
477116.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
477145.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
477173.0,0.02,0.01,0.53,0.0,0.0,0.0,1
477200.0,0.02,0.02,0.53,-0.0,-0.0,0.0,1
477228.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
477255.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
477282.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477310.0,0.02,0.02,0.53,-0.0,0.0,0.0,1
477338.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477366.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477393.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
477421.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477449.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
477476.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
477504.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
477531.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
477558.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477586.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
477614.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
477641.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
477669.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477697.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
477724.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477752.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
477779.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477807.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
477835.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477862.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
477890.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
477918.0,0.01,0.01,0.53,-0.0,-0.0,0.0,1
477945.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
477973.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478000.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
478027.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478055.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
478083.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478110.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478138.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478166.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478193.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478221.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478248.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478276.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
478304.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478331.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478359.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478386.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478415.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
478442.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478470.0,0.01,0.01,0.53,-0.0,-0.0,0.0,1
478498.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478528.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478556.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
478584.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
478612.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478640.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478667.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478695.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478723.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
478750.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
478778.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478806.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478833.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478861.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478888.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478916.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
478945.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
478971.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
478999.0,0.02,0.02,0.53,-0.0,-0.0,-0.0,1
479027.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479054.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
479082.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479110.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479137.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
479165.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
479193.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
479220.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479248.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
479276.0,0.02,0.01,0.53,0.0,0.0,0.0,1
479303.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479330.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
479357.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479385.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
479413.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479440.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479468.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479496.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
479523.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479551.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
479580.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
479606.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479635.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
479662.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479690.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479717.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479745.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479773.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479800.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479827.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479855.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
479883.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
479910.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479938.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
479966.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
479994.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
480022.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
480050.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
480078.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
480106.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
480134.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
480162.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480190.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480217.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
480245.0,0.02,0.02,0.53,-0.0,-0.0,0.0,1
480273.0,0.01,0.01,0.53,-0.0,-0.0,-0.0,1
480301.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
480328.0,0.02,0.01,0.53,0.0,-0.0,0.0,1
480356.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
480384.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480411.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480439.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480466.0,0.02,0.01,0.53,0.0,-0.0,-0.0,1
480494.0,0.01,0.01,0.53,-0.0,0.0,-0.0,1
480522.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
480549.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480577.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
480605.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
480632.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480659.0,0.01,0.01,0.53,-0.0,0.0,0.0,1
480687.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480714.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
480743.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
480771.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
480797.0,0.01,0.01,0.53,-0.0,-0.0,-0.0,1
480826.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
480852.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
480881.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
480909.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
480937.0,0.02,0.01,0.52,-0.0,0.0,0.0,1
480965.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
480993.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
481020.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
481047.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
481075.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
481102.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
481130.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
481158.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
481185.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
481214.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
481241.0,0.02,0.01,0.53,-0.0,-0.0,-0.0,1
481268.0,0.02,0.01,0.52,-0.0,-0.0,-0.0,1
481297.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
481324.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
481351.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
481379.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
481406.0,0.02,0.01,0.53,-0.0,0.0,0.0,1
481434.0,0.01,0.01,0.53,-0.0,0.0,-0.0,1
481462.0,0.02,0.01,0.53,-0.0,0.0,-0.0,1
481489.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
481517.0,0.02,0.01,0.53,-0.0,-0.0,0.0,1
